Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8421505093574524,0.8463821917967449,0.7650355602037866,0.7890165672669442,535796800
2000-01-04,0.7711490988731384,0.8322761821300176,0.7612744325855453,0.8144083960684324,512377600
2000-01-05,0.7824331521987915,0.8318056608810903,0.7749102336336047,0.7805524100014677,778321600
2000-01-06,0.7147226333618164,0.8050035784299037,0.7147226333618164,0.7984210061545642,767972800
2000-01-07,0.7485784888267517,0.759863747898158,0.7184851510326266,0.7260080711321768,460734400
2000-01-10,0.7354122400283813,0.7692670492948622,0.7128418314603423,0.7673863074744388,505064000
2000-01-11,0.6977952122688293,0.747637913977559,0.6808678310802784,0.7217762172324069,441548800
2000-01-12,0.6559463143348694,0.7184847495712702,0.6507734338737596,0.7147224127016618,976068800
2000-01-13,0.7278885841369629,0.7429352744385749,0.6959145116403436,0.7108432255156996,1032684800
2000-01-14,0.7556309700012207,0.7692670641561276,0.7476378547780783,0.7523396843079209,390376000
2000-01-18,0.7819629907608032,0.7974806831230938,0.7556310937315199,0.7598635797438867,459177600
2000-01-19,0.8017123341560364,0.8181695692894504,0.77773132660131,0.7946587598429743,597643200
2000-01-20,0.8539060354232788,0.9140927029021233,0.8539060354232788,0.8689526771809338,1831132800
2000-01-21,0.8374487161636353,0.859548178450286,0.8289845975482583,0.859548178450286,495924800
2000-01-24,0.7993615865707397,0.8482630523566264,0.7908974164239605,0.8158187744139819,440876800
2000-01-25,0.8445014953613281,0.8510849726274756,0.7702084797191857,0.7899570030013092,497145600
2000-01-26,0.8289844393730164,0.8590778164135922,0.8256932038371592,0.8275738955079059,367158400
2000-01-27,0.8275741338729858,0.8501446000592142,0.8050037179108727,0.8186398162695369,340144000
2000-01-28,0.7645654678344727,0.8341567045687064,0.7570425483368992,0.8139380328600893,423348800
2000-01-31,0.7805522680282593,0.7814926640679287,0.7109611028010431,0.7598634547073341,701680000
2000-02-01,0.7542204856872559,0.7899568964742263,0.7523397937809388,0.7824331243668206,318035200
2000-02-02,0.7434056997299194,0.7683270596827173,0.7297695492928113,0.7579830502111938,464195200
2000-02-03,0.7772612571716309,0.7843148321966601,0.7542205932836393,0.75469079143935,475193600
2000-02-04,0.8125272989273071,0.827573937995997,0.7796119786569102,0.7819629187021931,425320000
2000-02-07,0.858137309551239,0.8595479034583138,0.7970102677515517,0.8125271522980331,441067200
2000-02-08,0.8642509579658508,0.8736545195976944,0.8369786604481686,0.8576674804308925,408643200
2000-02-09,0.8473225831985474,0.8811782563955465,0.8459120891916989,0.8586078410802895,299364800
2000-02-10,0.8539060354232788,0.8567271238024887,0.8275740858906535,0.8492041544924462,302982400
2000-02-11,0.8181696534156799,0.8586078500376669,0.8144081686111304,0.8548463652331174,212251200
2000-02-14,0.8713034987449646,0.8717736968458087,0.817229160200543,0.8224011886375032,367539200
2000-02-15,0.8952846527099609,0.9023382280684018,0.8666018607182195,0.8670720588961558,485744000
2000-02-16,0.8586077094078064,0.8887018932243794,0.8435610695164731,0.8858800016093907,378246400
2000-02-17,0.8642509579658508,0.8689527387817726,0.8510850073782482,0.8666018483738117,289497600
2000-02-18,0.836978554725647,0.8680122327967708,0.8341566126929327,0.8623700563510607,233441600
2000-02-22,0.8562568426132202,0.8797676512621274,0.8026526529196414,0.828514401805939,422296000
2000-02-23,0.8745949268341064,0.8952846511086237,0.8350970745793141,0.8519073876601558,473099200
2000-02-24,0.8667188882827759,0.8962249507542207,0.8407400148965671,0.8825888032969584,376432000
2000-02-25,0.8303953409194946,0.8802381113842241,0.8285146484386654,0.8637808719100963,249144000
2000-02-28,0.8520251512527466,0.8651910994912587,0.8153484448371728,0.828514393075685,328328000
2000-02-29,0.8623700737953186,0.8821185957887508,0.8468524308601117,0.8543761030429263,368961600
2000-03-01,0.9803924560546875,0.9935584031136503,0.8915229160959158,0.8919931141411354,1077003200
2000-03-02,0.9178552031517029,0.9625251415011984,0.907980537733684,0.9554723686999923,311259200
2000-03-03,0.9629946351051331,0.9647583043280631,0.9028079914860192,0.9394838334961932,323366400
2000-03-06,0.945597767829895,0.971459476739471,0.9404248836274063,0.9479486587746899,210560000
2000-03-07,0.9244375228881836,0.958763391697312,0.9112715738219697,0.9512396191375162,273011200
2000-03-08,0.9178552031517029,0.9324317505866083,0.8919934960074859,0.9244377777063956,271230400
2000-03-09,0.9197357296943665,0.9404245469957443,0.8896423474976967,0.9093908690266947,276718400
2000-03-10,0.9460680484771729,0.9625252910061172,0.9103315699158958,0.9155044545687576,248606400
2000-03-13,0.912682056427002,0.9517097007303271,0.8990459109134464,0.9187952338876066,303956800
2000-03-14,0.8595480918884277,0.9347822946299618,0.8576672996000209,0.9119767338750302,428579200
2000-03-15,0.8745949268341064,0.9046891168916918,0.8586078874681702,0.8698931459596193,443609600
2000-03-16,0.9145630598068237,0.9178551504812357,0.8614290538279069,0.8825889781892375,378100800
2000-03-17,0.9404247999191284,0.9404247999191284,0.8999865461790848,0.9037489356591037,305043200
2000-03-20,0.9253780245780945,0.949829133029352,0.9206761433214397,0.9291403130796221,204489600
2000-03-21,1.0151885747909546,1.0288246202141051,0.9150337738711198,0.9220865440497961,524328000
2000-03-22,1.084779977798462,1.0861913759639001,0.9897972306730939,0.9989666479054636,567996800
2000-03-23,1.0631506443023682,1.1313312833808897,1.0532759810832624,1.0683226229658123,562564800
2000-03-24,1.0434012413024902,1.0828990876948785,1.019420233795881,1.0716138308784255,446913600
2000-03-27,1.0499844551086426,1.0890120973579003,1.0297649351393223,1.0354080146917979,279182400
2000-03-28,1.0466938018798828,1.0683230249906814,1.0316462503007031,1.0325866469382046,202966400
2000-03-29,1.0227125883102417,1.0490444927185167,1.006842669832734,1.0485743949377904,239836800
2000-03-30,0.9460680484771729,1.035878740062071,0.9437170568794364,1.0048442446962669,414400000
2000-03-31,1.0217715501785278,1.0325856997974492,0.9479478701946997,0.9587629238471582,404633600
2000-04-03,1.0029630661010742,1.0495144899209277,0.9738100783512565,1.0194203023074997,328563200
2000-04-04,0.9578226804733276,1.0006117999704263,0.8783568140923346,0.9977907126449618,660329600
2000-04-05,0.980863630771637,0.9996717567957617,0.9329017140762745,0.9514746908121922,457665600
2000-04-06,0.9418360590934753,1.0118974945379065,0.9272587105283355,0.9827445050275467,259627200
2000-04-07,0.9912078380584717,0.9921481340087499,0.9441870136503154,0.957352965022484,242435200
2000-04-10,0.9404247999191284,0.9987316915866361,0.938544107420346,0.9907377188722952,212262400
2000-04-11,0.8985759019851685,0.9394842466879614,0.8882310402613802,0.929140288998231,541822400
2000-04-12,0.821931004524231,0.895284521157857,0.7890165844398205,0.895284521157857,941136000
2000-04-13,0.8562568426132202,0.9028082618187352,0.8162887993891859,0.8388592620776013,529827200
2000-04-14,0.8416804671287537,0.8877608408346886,0.8200503473954772,0.8224012879595143,667620800
2000-04-17,0.9319613575935364,0.9324315557417951,0.8205205291994755,0.8238126695989859,409561600
2000-04-18,0.954531729221344,0.954531729221344,0.8981056436938694,0.9291402267873019,390924800
2000-04-19,0.9112714529037476,0.9799222773786268,0.9009265934634204,0.949358801146017,520150400
2000-04-20,0.8943442106246948,0.9385439420212539,0.8807080623688524,0.930550774301508,722120000
2000-04-24,0.90656977891922,0.90656977891922,0.8633104479316747,0.8651911399207236,443620800
2000-04-25,0.9653459191322327,0.9686380089336016,0.9183251051663194,0.918795303261157,391641600
2000-04-26,0.912682056427002,0.9629948559472058,0.9028081985255818,0.9526499964007903,366912000
2000-04-27,0.9535906910896301,0.9554722875017613,0.8770638988959851,0.8816485574184328,326603200
2000-04-28,0.9333716034889221,0.959233398802826,0.9126819864310393,0.9564123111113779,249580800
2000-05-01,0.93525230884552,0.9413654852703455,0.9169143867420916,0.93948388976615,226195200
2000-05-02,0.8868202567100525,0.9498289059014332,0.883999168809945,0.9272584950810503,236432000
2000-05-03,0.8656615614891052,0.9122121908100782,0.839799855215079,0.8948145549297329,489798400
2000-05-04,0.8327459692955017,0.8670718336427166,0.8318055731839312,0.8661314375311461,399515200
2000-05-05,0.8510847687721252,0.863310319589753,0.8329810393243754,0.8336862861593977,284076800
2000-05-08,0.8285146355628967,0.8553166877475046,0.8275742391129743,0.843326180993902,184900800
2000-05-09,0.7932480573654175,0.8369783812178042,0.7890164259083634,0.8299248083130318,327140800
2000-05-10,0.7471678256988525,0.7899569601435159,0.7429353394225302,0.782903385556236,535091200
2000-05-11,0.7734996676445007,0.7843147260026591,0.7448168808921193,0.7626846595104496,499744000
2000-05-12,0.8097062706947327,0.8313355347802032,0.7881933256479867,0.7974807178422516,306913600
2000-05-15,0.7598637938499451,0.8129977507531119,0.7532803657206482,0.8129977507531119,678932800
2000-05-16,0.7951291799545288,0.8205206884752008,0.7730297622482998,0.7863128374030046,440451200
2000-05-17,0.7626846432685852,0.7800822234243756,0.7551608712667665,0.7796120253423415,398092800
2000-05-18,0.7579829096794128,0.789486787878222,0.7570425133955484,0.7749102939095354,373777600
2000-05-19,0.7071996927261353,0.7466975330781928,0.7024970092347151,0.7466975330781928,740667200
2000-05-22,0.6766354441642761,0.7053190868013323,0.6470122590849863,0.7053190868013323,755507200
2000-05-23,0.645601749420166,0.7024971822120198,0.644191205190745,0.6808679668095962,517585600
2000-05-24,0.6597077250480652,0.6752245578437792,0.6244415247904328,0.6484225228849507,678462400
2000-05-25,0.6565337181091309,0.6970898806117458,0.6470121325819127,0.6658211086531047,406750400
2000-05-26,0.6498334407806396,0.6761653432098919,0.6413701746399817,0.6620589956080027,181148800
