Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2000-04-04,18.646711349487305,19.92590484287192,18.646711349487305,19.92590484287192,717830
2000-04-05,17.158424377441406,19.023917474866273,17.158424377441406,19.023917474866273,872810
2000-04-06,15.910688400268555,17.517871769730892,15.910688400268555,17.104714431539787,835060
2000-04-07,17.183216094970703,17.183216094970703,15.290954472233555,16.11313838050463,1609290
2000-04-10,18.559022903442383,18.559022903442383,18.174788111134575,18.550761145388304,1560560
2000-04-11,18.69123649597168,19.410129298084062,17.26997440946631,18.559024713166774,2959330
2000-04-12,19.25312614440918,20.07944059826485,18.426811690553514,19.666283371337016,1309010
2000-04-13,19.12505340576172,19.335762953034585,17.765765396040393,18.922605618242947,1913160
2000-04-14,19.12505340576172,19.12505340576172,19.12505340576172,19.12505340576172,0
2000-04-17,17.59636878967285,18.592077781130605,17.59636878967285,18.592077781130605,1283290
2000-04-18,18.35244369506836,18.583812314972295,17.687261867975376,17.687261867975376,1368980
2000-04-19,18.711894989013672,19.17049985628623,18.09628990229869,18.922604524102923,1409530
2000-04-20,18.649921417236328,18.7573432044445,17.79055499992155,18.42681608325331,1793970
2000-04-21,18.649921417236328,18.649921417236328,18.649921417236328,18.649921417236328,0
2000-04-24,19.17875862121582,19.49275901107632,18.550760993634455,18.592076087846188,1986360
2000-04-25,19.083738327026367,19.418396363657685,18.178924255339112,18.84823875253146,2560160
2000-04-26,20.595890045166016,20.61241671483753,19.10852444826926,19.823286362827478,1889780
2000-04-27,20.286020278930664,21.0710196818185,19.261390491374534,21.046229679513576,2557680
2000-04-28,20.257099151611328,20.616547088353435,19.83567857396423,20.000942101850477,1672490
2000-05-01,20.257099151611328,20.257099151611328,20.257099151611328,20.257099151611328,0
2000-05-02,20.75702667236328,20.988393787646856,19.831553483018183,20.409974423367654,2538730
2000-05-03,20.343860626220703,20.649596062676057,19.21180923787325,20.07943870205904,2228920
2000-05-04,20.723968505859375,21.236284211799003,20.335601241211684,21.06275733963223,1722450
2000-05-05,21.471782684326172,22.310491393479445,20.430626230168752,20.533915542175603,2844190
2000-05-08,21.521366119384766,22.72365392779435,21.15365633526987,21.89733923951092,1382200
2000-05-09,21.599863052368164,21.893205931995922,20.90575866508758,21.153653989727797,1142880
2000-05-10,21.703149795532227,21.897334206993193,20.82312598953089,21.484176957804642,1874770
2000-05-11,21.96343994140625,22.38486053694054,20.992521008055885,21.079283654647387,2431380
2000-05-12,21.657703399658203,22.426176176256696,21.49244143682116,22.426176176256696,1296980
2000-05-15,21.244548797607422,21.6494443611932,20.740497935145527,21.32304969768247,1653130
2000-05-16,21.1743106842041,21.628783063583427,21.07102136379335,21.236284906878534,1074070
2000-05-17,21.32305145263672,21.56681435637464,21.0792885488988,21.48418256973852,801430
2000-05-18,21.15778160095215,21.401544432355283,21.071018959961993,21.079282293780548,488710
2000-05-19,21.132993698120117,21.525491819753174,20.82725664355278,20.82725664355278,2169050
2000-05-22,20.562833786010742,21.31064887640881,20.100098168871252,21.153648700996087,1101500
2000-05-23,19.315107345581055,20.409975023405753,18.100425226420736,20.409975023405753,2039100
2000-05-24,20.005075454711914,20.86031250480447,18.187184303505667,19.00523555795898,3198410
2000-05-25,19.302709579467773,20.451286370263393,19.013499153967217,20.03812906985403,1576310
2000-05-26,19.02589225769043,19.49689130048365,18.600340767459702,19.09612981421517,1387350
2000-05-29,18.56315803527832,19.129183107791167,17.517870546959763,18.844105131723396,1411510
2000-05-30,18.492918014526367,18.963918608467864,17.848393706310368,18.7573399812561,1467450
2000-05-31,19.0300235748291,19.78196964660604,18.592076320776773,19.08786533787812,1526690
2000-06-01,18.94326400756836,19.170501812609885,18.674712673718723,18.75734445954562,935730
2000-06-02,20.203388214111328,20.409966819261466,19.17049518836064,19.17049518836064,2218470
2000-06-05,20.414098739624023,21.773386409133018,20.174468364977773,20.33559943304624,1571110
2000-06-06,20.21164894104004,21.071016651169785,19.58365140033858,21.071016651169785,917930
2000-06-07,19.79023551940918,19.864603960317677,19.33576153873836,19.666287067181656,800020
2000-06-08,19.860469818115234,20.236442870304863,19.583655204073047,19.831548935336794,636620
2000-06-09,20.265361785888672,20.657861469013884,19.996810532433344,19.996810532433344,1082110
2000-06-12,20.190998077392578,20.57523451660247,20.087708745907555,20.36865585363243,641440
2000-06-13,20.95533561706543,21.071019139370623,19.74891566247067,19.831547425289997,1140140
2000-06-14,20.682649612426758,21.401542244377765,20.575227859837547,21.401542244377765,707300
2000-06-15,20.73223114013672,20.90575643037292,20.45541496028916,20.744625353419348,635020
2000-06-16,20.740493774414062,20.90162484592991,20.07944124441521,20.07944124441521,558130
2000-06-19,20.794206619262695,20.905757697708435,20.257100895430902,20.26536423014354,741850
2000-06-20,21.037965774536133,21.376756159230876,20.368651491163632,21.06275577616837,1007540
2000-06-21,21.170177459716797,21.73206997660848,20.91401883870392,21.31891274073326,1839140
2000-06-22,21.244548797607422,21.6494443611932,21.15365525825173,21.327180577442686,650740
2000-06-23,21.26934051513672,21.401550743079166,20.996656722996644,20.996656722996644,757810
2000-06-26,21.083412170410156,21.273465687062753,21.000781988292164,21.017307079073944,660410
2000-06-27,20.814865112304688,21.07102219573758,20.74049667258707,21.07102219573758,743320
2000-06-28,20.69504737854004,21.484177688278233,20.5008629604767,21.484177688278233,603830
2000-06-29,21.285863876342773,21.401547413778715,20.740496376901916,20.78181147568047,774040
2000-06-30,20.852052688598633,21.128867366272573,20.82313179917211,21.071025587419527,384500
2000-07-03,22.19894027709961,22.971543942850957,20.827258245212434,20.914020895020194,2004340
2000-07-04,23.041780471801758,23.207042429388625,21.979966444642404,22.145228402229268,3134290
2000-07-05,22.971546173095703,23.533440375856706,22.41378442610005,23.533440375856706,2192710
2000-07-06,22.802146911621094,23.12854150093808,22.53359565828933,22.97154131254628,957330
2000-07-07,23.28554344177246,23.549963836182986,22.727780194747258,22.888912850156675,2121980
2000-07-10,22.781494140625,23.38470344342517,22.558388811840253,23.13680968437773,1441670
2000-07-11,22.71125602722168,23.13680751830527,22.641018470556173,23.054175747668765,918410
2000-07-12,22.136964797973633,23.029384337946034,21.56680738808107,22.723647298997925,1829150
2000-07-13,21.96756935119629,22.818673819688836,21.66183388097036,22.6327527493786,2059660
2000-07-14,21.96343994140625,22.310492103842144,21.822966409561484,21.90146572180096,775550
2000-07-17,21.017309188842773,21.835360367272518,20.98838830698439,21.822966153924597,1125760
2000-07-18,20.67852020263672,21.10407324506124,20.65786265519549,21.00904568990588,1426120
2000-07-19,20.761150360107422,20.90162387832308,20.492597535966702,20.492597535966702,694040
2000-07-20,20.521520614624023,21.31891426288186,20.25296933777271,20.65786326871106,988110
2000-07-21,19.963762283325195,20.645472515895804,19.83981539814967,20.533919846416786,1148120
2000-07-24,19.104389190673828,19.666281646104864,18.60033691369773,19.42251884055884,2139820
2000-07-25,20.050521850585938,20.55044334614198,18.393761887900453,18.674708958172143,1023310
2000-07-26,20.24470329284668,20.823124017355887,20.038124687817632,20.575228745679222,607630
2000-07-27,20.203388214111328,20.31080839531874,19.9141778516872,20.108360668800948,309420
2000-07-28,19.426654815673828,20.29428444291804,19.335759712908665,20.00094316262851,1299440
2000-07-31,19.244871139526367,19.501028268803495,19.005239107311738,19.418396479209818,246430
2000-08-01,18.794525146484375,19.49276037434196,18.691235827661483,19.49276037434196,731000
2000-08-02,18.50944709777832,18.996972847688276,18.013658012573444,18.881289305699493,1170800
2000-08-03,20.860307693481445,21.31064910391999,18.51357467454459,18.575547308819655,2954030
2000-08-04,20.6372013092041,20.988384279274612,20.017465543618812,20.24470167578617,2838820
2000-08-07,19.434919357299805,20.657864561057618,18.988708726267365,20.49673346965257,1494150
2000-08-08,20.909893035888672,21.31065615631897,19.08786924640838,19.17876278863874,1966720
2000-08-09,20.166210174560547,21.071024174676083,19.99681572953243,21.004919063837555,637310
2000-08-10,20.13315200805664,20.575230126399294,19.934836723048985,19.996810939144407,439490
2000-08-11,20.013336181640625,20.19512637631975,19.422521201073067,19.422521201073067,506620
2000-08-14,20.120759963989258,20.203391735666393,19.934838871733195,20.00507485321329,551750
2000-08-15,20.120759963989258,20.120759963989258,20.120759963989258,20.120759963989258,0
2000-08-16,20.327333450317383,20.4512802883663,20.16206994887246,20.327333450317383,309750
2000-08-17,20.405841827392578,21.071025431418402,20.219920699548364,20.219920699548364,1182700
2000-08-18,19.79436492919922,20.16207465079333,19.583655412984253,20.16207465079333,2462310
2000-08-21,19.434919357299805,19.666286431698857,18.69949830719856,19.426656022346982,2801190
2000-08-22,19.046552658081055,19.269657998936484,18.92260577185143,19.269657998936484,1111770
2000-08-23,19.236604690551758,20.079444395042216,19.087867808562255,20.079444395042216,1075740
2000-08-24,19.13331413269043,19.319233647139754,19.06307657579651,19.253128545629565,390670
2000-08-25,19.73238754272461,20.385176687286386,19.013494884055206,19.013494884055206,2312720
2000-08-28,19.434919357299805,19.99681352553177,19.414261807952744,19.99681352553177,429230
2000-08-29,19.397733688354492,19.600179863323817,19.087865743096657,19.335759468874976,936450
2000-08-30,19.49275779724121,19.815019925020593,19.418389371435243,19.583652890130665,1113170
2000-08-31,19.7778377532959,19.831548638825616,19.368812945219254,19.368812945219254,438410
2000-09-01,19.7778377532959,19.7778377532959,19.7778377532959,19.7778377532959,0
2000-09-04,19.703466415405273,20.07943940655287,19.583652024520177,19.83154571553652,481800
2000-09-05,19.769573211669922,20.24470466588911,19.583653715390035,19.59191547321021,869690
2000-09-06,20.042259216308594,20.5752324925991,19.83154969427768,19.83154969427768,1091950
2000-09-07,19.839811325073242,20.244705240760062,19.736522012620384,19.736522012620384,697550
2000-09-08,19.711732864379883,20.157943470024595,19.674548647242826,19.674548647242826,664760
2000-09-11,19.839811325073242,19.996811521301137,19.748916225772383,19.748916225772383,673660
2000-09-12,19.521682739257812,19.810893169127493,19.45970851283215,19.757182277963256,930850
2000-09-13,19.488630294799805,19.707604749126517,19.426657641593096,19.66628807091859,473020
2000-09-14,19.211811065673828,19.52167898608792,19.170495973379847,19.257258612839053,924750
2000-09-15,18.811050415039062,19.096129946332507,18.46813069290673,19.096129946332507,1839060
2000-09-18,17.298891067504883,18.592073510776135,16.278393882085165,18.592073510776135,4094360
2000-09-19,19.034154891967773,19.41839127085974,16.365159363634035,17.06339456747767,3391350
2000-09-20,18.596206665039062,19.50102202864789,18.187181880343665,19.335758502343413,1342330
2000-09-21,18.51357650756836,18.695365125938213,18.18718190943335,18.592075815850155,788790
2000-09-22,17.92276382446289,18.418552891631613,17.765763611710963,18.183051784468724,1413240
2000-09-25,18.492918014526367,18.53010223046728,17.811209490369457,18.17891919463522,682890
2000-09-26,18.37310028076172,18.509441330470633,18.199573445777254,18.344179404275902,910820
2000-09-27,18.728418350219727,18.790390990261862,18.013654941722795,18.178918467308055,616410
2000-09-28,18.501184463500977,18.83584246331036,18.178922255138684,18.790394905501298,1231040
2000-09-29,19.356416702270508,19.872863269311555,18.40202445506335,18.83997013522946,1612480
2000-10-02,19.356416702270508,19.356416702270508,19.356416702270508,19.356416702270508,0
2000-10-03,19.773704528808594,19.83154628664014,19.005231858030136,19.3357573142602,1015840
2000-10-04,19.50928497314453,19.831547109328802,19.174627048289494,19.831547109328802,538430
2000-10-05,19.38947105407715,19.624970574890238,19.174629081813116,19.50102370752597,534020
2000-10-06,20.195125579833984,20.492597709819837,18.34418140274643,19.434916223523942,4165980
2000-10-09,20.091840744018555,20.32734028835347,19.666287636267857,19.84394540846017,1702680
2000-10-10,19.753055572509766,20.23644896692666,19.45971262498621,19.66629132196513,1597610
2000-10-11,19.55473518371582,19.748918037210824,18.943261010966946,19.492760960131687,1527000
2000-10-12,19.538206100463867,19.624968741908187,19.261389932337508,19.422521002468326,535320
2000-10-13,19.538206100463867,19.64562628852782,19.096127983310677,19.2531265984757,858650
2000-10-16,19.57125473022461,20.203386272976417,19.054808266969278,19.914175938339525,1672680
2000-10-17,19.645631790161133,19.831552913943398,19.356421328285414,19.381211336813124,1006920
2000-10-18,19.67041778564453,19.81915465432591,19.19115541771003,19.501023368772938,874410
2000-10-19,19.988548278808594,20.162073568011355,19.666284550750863,19.748916316305916,1165000
2000-10-20,20.21991539001465,20.409968924166183,20.079441860982563,20.244705392574375,983450
2000-10-23,20.087705612182617,20.40170601351162,20.038127182103782,20.24470581284712,490540
2000-10-24,20.1001033782959,20.162076027971047,19.872865601276928,19.91418227713039,908620
2000-10-25,19.947233200073242,20.16207517723594,19.843943878902905,20.16207517723594,484280
2000-10-26,19.94310188293457,20.244706505003165,19.856339233312767,20.244706505003165,132760
2000-10-27,19.8315486907959,20.06704820541351,19.58778584176207,19.914180458888193,157710
2000-10-30,20.401708602905273,20.575233918240045,19.670419968130005,19.670419968130005,725980
2000-10-31,20.70331382751465,21.062760259305193,20.07944538357496,20.657866269550418,1268940
2000-11-01,20.422361373901367,21.02557053280448,20.2447036444057,21.02557053280448,450870
2000-11-02,20.81899642944336,20.905759085581053,20.29015558128594,20.29015558128594,1090260
2000-11-03,20.500864028930664,20.90575797887574,20.409970498009095,20.90575797887574,586410
2000-11-06,20.657861709594727,20.905755419681956,20.409967999507497,20.409967999507497,3414470
2000-11-07,20.5545711517334,20.649597120693453,20.459545182773343,20.492596939943517,500740
2000-11-08,20.153812408447266,20.653733934765505,20.07944396903034,20.653733934765505,311190
2000-11-09,20.24057388305664,20.31080985735003,19.823284188016615,19.996811048389933,463730
2000-11-10,20.257099151611328,20.409968466530536,20.16207317470117,20.203389844707633,508910
2000-11-13,19.860469818115234,20.16207443571176,19.831548935336794,19.893523156187683,379350
2000-11-14,19.484495162963867,19.87286239694529,19.211811450579084,19.83154730382357,961560
2000-11-15,19.860469818115234,20.16207443571176,19.624970300593702,19.823285600818682,1788270
2000-11-16,19.220077514648438,19.922445229978173,18.934999549045486,19.831550120914915,3386130
2000-11-17,18.984577178955078,19.170498268677953,18.47639391775917,19.04654982481608,2274520
2000-11-20,18.893678665161133,19.005231298869813,18.550759006933394,18.922599543226013,844210
2000-11-21,18.56728744506836,18.92260295515477,18.47639391593388,18.839971184611663,1725570
2000-11-22,18.5177059173584,18.996968215100864,18.344180646690972,18.996968215100864,1544510
2000-11-23,17.91863441467285,18.55076625259012,17.6872672997852,18.430950238911716,2032420
2000-11-24,18.48465919494629,18.596210284432818,18.026054317459074,18.096290305363194,1695020
2000-11-27,18.654048919677734,18.716021556392224,18.44747031182336,18.563153827879507,1679260
2000-11-28,18.31525993347168,18.73667890205703,18.178917297229013,18.666442932649367,1845570
2000-11-29,18.348312377929688,19.78196845917303,18.108682005957828,19.78196845917303,1557300
2000-11-30,18.27394676208496,18.674709838045644,18.054973902553446,18.497052077118948,1222240
2000-12-01,17.86905288696289,18.199578405496183,17.35260627173275,18.199578405496183,3651830
2000-12-04,17.87731170654297,18.088021178865773,17.76575907670045,17.76575907670045,1088200
2000-12-05,17.695526123046875,18.00539406665883,17.600498566731062,18.00539406665883,2271740
2000-12-06,18.174787521362305,18.99696953913841,18.013654875279606,18.013654875279606,2366510
2000-12-07,18.034320831298828,18.178925288391977,17.972346591932975,18.116951049026127,810150
2000-12-08,18.108686447143555,18.30286931962294,18.01779133061908,18.09629065557286,1751810
2000-12-11,18.393766403198242,18.559028406469537,18.17892438048229,18.261556170153085,1586350
2000-12-12,18.88954734802246,19.16636191052186,18.592073665039553,18.592073665039553,4568430
2000-12-13,19.377079010009766,20.162076975267603,18.930868346247752,18.963921688483502,4965450
2000-12-14,18.94326400756836,19.58365916567415,18.839974669302293,19.418395594020353,1746750
2000-12-15,18.158262252807617,19.17049787512295,18.079761363164,19.17049787512295,2245680
2000-12-18,17.939287185668945,18.170655814952344,17.604630819107957,17.604630819107957,1384430
2000-12-19,17.769895553588867,18.1004226688427,17.6872653508455,17.968212453169205,2632380
2000-12-20,18.174787521362305,18.33591859137522,17.807076257094888,17.931024688861545,1776510
2000-12-21,17.9847354888916,18.220235007100595,17.765762639767075,17.931026178471946,1377700
2000-12-22,17.86905288696289,18.178920856100977,17.819474453200396,18.170657521128895,1061090
2000-12-25,17.86905288696289,17.86905288696289,17.86905288696289,17.86905288696289,0
2000-12-26,17.794679641723633,18.09628419442256,17.550916842135518,17.778152976243526,1900460
2000-12-27,18.034320831298828,18.178925288391977,17.807083004337628,17.807083004337628,711410
2000-12-28,18.18305015563965,18.58794565374059,18.071499083384126,18.071499083384126,1753480
2000-12-29,18.41028594970703,18.571417010352434,18.178917343405868,18.261549101089834,1802700
2001-01-01,18.36484146118164,18.654051873182524,18.344183912339425,18.583814315835046,1003590
2001-01-02,18.50944709777832,18.592078874657474,18.096289789452598,18.41442110599181,1786810
2001-01-03,18.66231346130371,19.418392035364448,18.592077480668088,18.757341022035334,4207540
2001-01-04,18.621002197265625,18.996975334006475,18.563160418700917,18.868895984277298,2125270
2001-01-05,18.88954734802246,19.005230857595986,18.56728366610111,18.629257875412417,1618440
2001-01-08,19.01763153076172,19.17050087871903,18.757343545781723,18.757343545781723,2596130
2001-01-09,19.480363845825195,19.666283336760046,18.93912731211622,19.0630741647627,2699850
2001-01-10,18.625125885009766,19.827413180527866,18.51770413875935,19.715860556069135,3259280
2001-01-11,18.91434097290039,19.17049963750679,18.67471055486833,18.839972531701118,1899000
2001-01-12,19.608442306518555,19.748915831694166,19.005233112087318,19.129179969343493,3946760
2001-01-15,20.57522964477539,20.814861593593967,19.74891518855092,19.81502028200609,4899580
2001-01-16,20.657861709594727,20.790071898450552,20.331467116326387,20.657861709594727,2863150
2001-01-17,20.587629318237305,20.740497080185488,20.261234668181142,20.57523352732742,2083080
2001-01-18,20.649599075317383,20.699177503800414,20.327336926072938,20.653731530398368,1694510
2001-01-19,20.802471160888672,20.988392276620925,20.3356045076912,20.649603388428886,3062540
2001-01-22,20.49673080444336,21.44286125657036,20.319073066233667,20.905755586967228,2553510
2001-01-23,20.62894058227539,20.905755169355885,20.513257062429187,20.513257062429187,1074060
2001-01-24,20.6082820892334,20.74049227043208,20.368650150767234,20.575228755898888,1071050
2001-01-25,20.624813079833984,21.071023751076325,20.492602860814802,20.61655132020665,1279930
2001-01-26,20.624813079833984,20.624813079833984,20.624813079833984,20.624813079833984,0
2001-01-29,20.26949119567871,20.65785836556633,20.079437700902666,20.492594868213995,1641080
2001-01-30,20.6082820892334,20.699175603763944,20.042255576402493,20.244703302902174,1227350
2001-01-31,20.98012351989746,21.071018614340858,20.327335919636894,20.327335919636894,1740520
2001-02-01,20.75702667236328,21.075156455878197,20.533921317422465,20.988393787646856,942430
2001-02-02,20.843791961669922,20.955344653167913,20.533923899532326,20.707449257815554,842630
2001-02-05,21.8147029876709,22.50880730975737,20.740494743335574,20.823126510454415,5280470
2001-02-06,21.4428653717041,21.89733778974242,21.240417593007344,21.73207423259935,1023200
2001-02-07,20.765287399291992,21.77339232652728,20.65786718340915,21.484181870745513,1144160
2001-02-08,21.343706130981445,21.40154790101627,20.65786507358135,20.806601954282335,1247210
2001-02-09,22.488149642944336,23.05417464419661,21.475914047254452,21.475914047254452,7995520
2001-02-12,21.69075584411621,22.632753879289766,21.56680898307809,22.550123689310915,2201030
2001-02-13,21.418075561523438,21.938653091973997,21.277602009485967,21.732074431687725,1811010
2001-02-14,21.856019973754883,21.95517683486838,21.22802074111313,21.48417780440454,2641060
2001-02-15,21.579200744628906,21.979963739986797,21.484174776093774,21.979963739986797,939480
2001-02-16,20.971864700317383,22.306364220078915,20.83965448507099,21.810575124869906,2238980
2001-02-19,21.219757080078125,21.79817629719068,20.947073352108095,21.566809240773605,1789610
2001-02-20,20.723968505859375,21.27759930818305,20.66612674049375,21.15365244296101,1442670
2001-02-21,20.682649612426758,20.988385052107656,19.74891347529733,20.971858386160147,2118770
2001-02-22,20.78181266784668,21.153654882464664,20.6000240162946,20.666129123774454,2367740
2001-02-23,20.443021774291992,20.905757480911387,20.162074701255595,20.90162660163288,2697660
2001-02-26,20.657861709594727,20.74049347164706,19.835678120082157,20.409967999507497,828380
2001-02-27,20.690919876098633,20.823130095825068,20.418234524833956,20.657866533131955,1553190
2001-02-28,21.19910430908203,22.22786523347598,20.657867610306717,21.89733966692512,4403910
2001-03-01,21.893203735351562,22.69885912540467,21.40980892524984,21.649440890751688,3344000
2001-03-02,21.86428451538086,22.475758733055795,21.756864306155318,22.227863396575934,3084400
2001-03-05,21.256946563720703,22.062603733834425,21.083419652339625,21.73207658378861,2081400
2001-03-06,21.256946563720703,21.256946563720703,21.256946563720703,21.256946563720703,0
2001-03-07,21.26934051513672,21.484182529560755,20.666131153140526,21.153656959704637,1216350
2001-03-08,21.670101165771484,21.81470559345014,21.153654529676217,21.153654529676217,904970
2001-03-09,20.876834869384766,21.31891299087266,20.661992915080493,21.31891299087266,1428380
2001-03-12,20.674388885498047,20.905755933649,20.579362908426074,20.74049398155115,915420
2001-03-13,18.27394676208496,20.57936519862954,17.398053747888913,20.57936519862954,2514890
2001-03-14,20.153812408447266,20.49260126531549,18.178921036546647,18.178921036546647,1474340
2001-03-15,20.025733947753906,20.645469870285723,19.422523118676438,20.645469870285723,1714080
2001-03-16,19.211811065673828,20.24470413372081,18.50944346418793,19.835677785303517,1107510
2001-03-19,19.405996322631836,19.583654064256372,18.509444280471993,18.674707809075688,457270
2001-03-20,18.959789276123047,19.418394156239497,18.778000621620087,19.344025712108714,699820
2001-03-21,19.5134220123291,19.996816945281896,18.67471307206098,18.67471307206098,961000
2001-03-22,19.236604690551758,19.62497198991432,19.104394479021096,19.542340213690146,236250
2001-03-23,18.968048095703125,19.418389533022392,18.592075084808673,19.21181092096896,361790
2001-03-26,18.794525146484375,19.08786643368461,18.426813847576135,18.426813847576135,171770
2001-03-27,18.773862838745117,19.001100562483145,18.678836870668153,18.83996792854082,1190700
2001-03-28,18.893678665161133,19.327493412204014,18.839967787582214,18.93086287639736,305000
2001-03-29,18.963916778564453,19.08786362771742,18.839968353341792,18.91433677804751,1180950
